source	target	book	part	pg	ch-num	ch-title
 علي بن موسى الموسوي أبو القاسم	هاشم	 DQ 	 2 	 741 	6	?
القائم بأمر الله	محمد بن عبد الله الحسيني العلوي أبو الحسن	 DQ 	 2 	 741 	6	?
القائم بأمر الله	هاشم	 DQ 	 2 	 741 	6	?
محمد بن عبد الله الحسيني العلوي أبو الحسن	هاشم	 DQ 	 2 	 741 	6	?
 أبو محمد الحمداني	صدقة بن أحمد الضرير	 DQ 	 1 	 337 	3	فضلاء العراق
 أبو محمد الحمداني	عمر بن أحمد الخلّال أبو القاسم	 DQ 	 1 	 337 	3	فضلاء العراق
 أبو محمد الحمداني	محمد بن عبد الله أبو المعالي	 DQ 	 1 	 337 	3	فضلاء العراق
 أبو محمد الحمداني	هبة الله بن الحسين أبو المكارم	 DQ 	 1 	 337 	3	فضلاء العراق
صدقة بن أحمد الضرير	عمر بن أحمد الخلّال أبو القاسم	 DQ 	 1 	 337 	3	فضلاء العراق
صدقة بن أحمد الضرير	محمد بن عبد الله أبو المعالي	 DQ 	 1 	 337 	3	فضلاء العراق
صدقة بن أحمد الضرير	هبة الله بن الحسين أبو المكارم	 DQ 	 1 	 337 	3	فضلاء العراق
عمر بن أحمد الخلّال أبو القاسم	محمد بن عبد الله أبو المعالي	 DQ 	 1 	 337 	3	فضلاء العراق
عمر بن أحمد الخلّال أبو القاسم	هبة الله بن الحسين أبو المكارم	 DQ 	 1 	 337 	3	فضلاء العراق
محمد بن عبد الله أبو المعالي	هبة الله بن الحسين أبو المكارم	 DQ 	 1 	 337 	3	فضلاء العراق
الباخرزي	محمد بن حسين طلحة أبو الحسن	 DQ 	 2 	 1157 	10	اسفراين
الباخرزي	محمد بن عبد الملك الشالنجي	 DQ 	 2 	 1157 	10	اسفراين
الباخرزي	 هبة الله بن محمد الرافعي أبو القاسم	 DQ 	 2 	 1157 	10	اسفراين
محمد بن حسين طلحة أبو الحسن	محمد بن عبد الملك الشالنجي	 DQ 	 2 	 1157 	10	اسفراين
محمد بن حسين طلحة أبو الحسن	 هبة الله بن محمد الرافعي أبو القاسم	 DQ 	 2 	 1157 	10	اسفراين
محمد بن عبد الملك الشالنجي	 هبة الله بن محمد الرافعي أبو القاسم	 DQ 	 2 	 1157 	10	اسفراين
أبو بكر القهستاني	أبو الفضل الميكالي	 DQ 	 2 	 714 	6	?
أبو بكر القهستاني	 علي بن موسى الموسوي أبو القاسم	 DQ 	 2 	 714 	6	?
أبو بكر القهستاني	محمد بن عبيد الله الحسيني البلخي	 DQ 	 2 	 714 	6	?
أبو الفضل الميكالي	 علي بن موسى الموسوي أبو القاسم	 DQ 	 2 	 714 	6	?
أبو الفضل الميكالي	محمد بن عبيد الله الحسيني البلخي	 DQ 	 2 	 714 	6	?
 علي بن موسى الموسوي أبو القاسم	محمد بن عبيد الله الحسيني البلخي	 DQ 	 2 	 714 	6	?
بنو أسد (قتلة المتنبي) 	عضد الدولة	 DQ 	 1 	 132 	2	طبقات شعراء الشام وديار بكر وآذربايجان والجزيرة وسائر بلاد المغرب
بنو أسد (قتلة المتنبي) 	المتنبي	 DQ 	 1 	 132 	2	طبقات شعراء الشام وديار بكر وآذربايجان والجزيرة وسائر بلاد المغرب
عضد الدولة	المتنبي	 DQ 	 1 	 132 	2	طبقات شعراء الشام وديار بكر وآذربايجان والجزيرة وسائر بلاد المغرب
ابن كسلان	ابن مطرف	 DQ 	 1 	 75 	1	طبقات شعراء البدو والحجاز
ابن كسلان	بنو العباس	 DQ 	 1 	 75 	1	طبقات شعراء البدو والحجاز
ابن كسلان	بنو علي	 DQ 	 1 	 75 	1	طبقات شعراء البدو والحجاز
ابن كسلان	 محمد بن عصام بن الاعمى الربعي	 DQ 	 1 	 75 	1	طبقات شعراء البدو والحجاز
ابن مطرف	بنو العباس	 DQ 	 1 	 75 	1	طبقات شعراء البدو والحجاز
ابن مطرف	بنو علي	 DQ 	 1 	 75 	1	طبقات شعراء البدو والحجاز
ابن مطرف	 محمد بن عصام بن الاعمى الربعي	 DQ 	 1 	 75 	1	طبقات شعراء البدو والحجاز
بنو العباس	بنو علي	 DQ 	 1 	 75 	1	طبقات شعراء البدو والحجاز
بنو العباس	 محمد بن عصام بن الاعمى الربعي	 DQ 	 1 	 75 	1	طبقات شعراء البدو والحجاز
بنو علي	 محمد بن عصام بن الاعمى الربعي	 DQ 	 1 	 75 	1	طبقات شعراء البدو والحجاز
أبو الحسن بن السكري	 أبو محمد الحمداني	 DQ 	 1 	 379 	3	فضلاء العراق
أبو الحسن بن السكري	الاتراك	 DQ 	 1 	 379 	3	فضلاء العراق
أبو الحسن بن السكري	محمد بن علي	 DQ 	 1 	 379 	3	فضلاء العراق
 أبو محمد الحمداني	الاتراك	 DQ 	 1 	 379 	3	فضلاء العراق
 أبو محمد الحمداني	محمد بن علي	 DQ 	 1 	 379 	3	فضلاء العراق
الاتراك	محمد بن علي	 DQ 	 1 	 379 	3	فضلاء العراق
أبو بكر القهستاني	أبو جعفر البحاثي	 DQ 	 2 	 1054 	8	طبقات نيسابور
أبو بكر القهستاني	أحمد بن عبد الله المعري أبو العلاء	 DQ 	 2 	 1054 	8	طبقات نيسابور
أبو بكر القهستاني	باقل	 DQ 	 2 	 1054 	8	طبقات نيسابور
أبو بكر القهستاني	مادر	 DQ 	 2 	 1054 	8	طبقات نيسابور
أبو بكر القهستاني	محمد بن علي أبي طالب المكي	 DQ 	 2 	 1054 	8	طبقات نيسابور
أبو جعفر البحاثي	أحمد بن عبد الله المعري أبو العلاء	 DQ 	 2 	 1054 	8	طبقات نيسابور
أبو جعفر البحاثي	باقل	 DQ 	 2 	 1054 	8	طبقات نيسابور
أبو جعفر البحاثي	مادر	 DQ 	 2 	 1054 	8	طبقات نيسابور
أبو جعفر البحاثي	محمد بن علي أبي طالب المكي	 DQ 	 2 	 1054 	8	طبقات نيسابور
أحمد بن عبد الله المعري أبو العلاء	باقل	 DQ 	 2 	 1054 	8	طبقات نيسابور
أحمد بن عبد الله المعري أبو العلاء	مادر	 DQ 	 2 	 1054 	8	طبقات نيسابور
أحمد بن عبد الله المعري أبو العلاء	محمد بن علي أبي طالب المكي	 DQ 	 2 	 1054 	8	طبقات نيسابور
باقل	مادر	 DQ 	 2 	 1054 	8	طبقات نيسابور
باقل	محمد بن علي أبي طالب المكي	 DQ 	 2 	 1054 	8	طبقات نيسابور
مادر	محمد بن علي أبي طالب المكي	 DQ 	 2 	 1054 	8	طبقات نيسابور
عمر بن علي المطوعي أبو حفص	محمد بن علي البادغوسي	 DQ 	 2 	 1122 	9	طبقة بيهق
أبو سعيد الخداشي	بشار بن برد	 DQ 	 2 	 1289 	10	اسفراين
أبو سعيد الخداشي	محمد بن علي المعروف بخميس	 DQ 	 2 	 1289 	10	اسفراين
بشار بن برد	محمد بن علي المعروف بخميس	 DQ 	 2 	 1289 	10	اسفراين
محمد (صلى الله عليه وسلم) 	محمد بن علي السويري الظفري أبو الحسن	 DQ 	 2 	 1134 	9	طبقة بيهق
الدولة الطغرلية	طغرلبك	 DQ 	 2 	 1150 	10	اسفراين
الدولة الطغرلية	محمد بن علي العقيلي أبو المعالي السلار	 DQ 	 2 	 1150 	10	اسفراين
طغرلبك	محمد بن علي العقيلي أبو المعالي السلار	 DQ 	 2 	 1150 	10	اسفراين
العجم	محمد بن علي الغالي السرخسي	 DQ 	 2 	 836 	7	شعراء بلخ
أبو الحسن البلخي	ظفر بن اسماعيل الفارسي أبو جعفر	 DQ 	 1 	 501 	4	شعراء الري والجبال واصفهان وفارس وكرمان
أبو الحسن البلخي	محمد بن علي أبو الفرج الغندجاني	 DQ 	 1 	 501 	4	شعراء الري والجبال واصفهان وفارس وكرمان
ظفر بن اسماعيل الفارسي أبو جعفر	محمد بن علي أبو الفرج الغندجاني	 DQ 	 1 	 501 	4	شعراء الري والجبال واصفهان وفارس وكرمان
أحمد بن عبد الله المعري أبو العلاء	اسماعيل بن عباد	 DQ 	 1 	 169 	2	طبقات شعراء الشام وديار بكر وآذربايجان والجزيرة وسائر بلاد المغرب
أحمد بن عبد الله المعري أبو العلاء	عبد الله بن محمد بن سنان الحلبي	 DQ 	 1 	 169 	2	طبقات شعراء الشام وديار بكر وآذربايجان والجزيرة وسائر بلاد المغرب
أحمد بن عبد الله المعري أبو العلاء	محمد بن علي بن حسول أبو العلاء	 DQ 	 1 	 169 	2	طبقات شعراء الشام وديار بكر وآذربايجان والجزيرة وسائر بلاد المغرب
اسماعيل بن عباد	عبد الله بن محمد بن سنان الحلبي	 DQ 	 1 	 169 	2	طبقات شعراء الشام وديار بكر وآذربايجان والجزيرة وسائر بلاد المغرب
اسماعيل بن عباد	محمد بن علي بن حسول أبو العلاء	 DQ 	 1 	 169 	2	طبقات شعراء الشام وديار بكر وآذربايجان والجزيرة وسائر بلاد المغرب
عبد الله بن محمد بن سنان الحلبي	محمد بن علي بن حسول أبو العلاء	 DQ 	 1 	 169 	2	طبقات شعراء الشام وديار بكر وآذربايجان والجزيرة وسائر بلاد المغرب
 العرب	الفرس	 DQ 	 1 	 411 	4	شعراء الري والجبال واصفهان وفارس وكرمان
 العرب	محمد بن علي بن حسول أبو العلاء	 DQ 	 1 	 411 	4	شعراء الري والجبال واصفهان وفارس وكرمان
الفرس	محمد بن علي بن حسول أبو العلاء	 DQ 	 1 	 411 	4	شعراء الري والجبال واصفهان وفارس وكرمان
طغرلبك	علي بن عبد الله أبو القاسم الميكالي	 DQ 	 2 	 1169 	10	اسفراين
طغرلبك	علي بن هلال أبو الحسن	 DQ 	 2 	 1169 	10	اسفراين
طغرلبك	محمد بن علي بن الحسين (ابن مقلة) 	 DQ 	 2 	 1169 	10	اسفراين
علي بن عبد الله أبو القاسم الميكالي	علي بن هلال أبو الحسن	 DQ 	 2 	 1169 	10	اسفراين
علي بن عبد الله أبو القاسم الميكالي	محمد بن علي بن الحسين (ابن مقلة) 	 DQ 	 2 	 1169 	10	اسفراين
علي بن هلال أبو الحسن	محمد بن علي بن الحسين (ابن مقلة) 	 DQ 	 2 	 1169 	10	اسفراين
أحمد بن علي بن مخلد البيادي أبو العباس	محمد بن علي بن مسلم الخواري أبو عبد الله	 DQ 	 2 	 1121 	9	طبقة بيهق
 أبو محمد الحمداني	أبو يعلى (ممدوح) 	 DQ 	 1 	 365 	3	فضلاء العراق
 أبو محمد الحمداني	محمد بن عمران	 DQ 	 1 	 365 	3	فضلاء العراق
أبو يعلى (ممدوح) 	محمد بن عمران	 DQ 	 1 	 365 	3	فضلاء العراق
أبو جعفر البحاثي	الباخرزي	 DQ 	 2 	 1366 	12	شعراء زوزن
أبو جعفر البحاثي	القفطي	 DQ 	 2 	 1366 	12	شعراء زوزن
أبو جعفر البحاثي	محمد بن الحسن بن سليمان البحاثي أبو جعفر	 DQ 	 2 	 1366 	12	شعراء زوزن
أبو جعفر البحاثي	محمد بن عيسى أبو علي	 DQ 	 2 	 1366 	12	شعراء زوزن
الباخرزي	القفطي	 DQ 	 2 	 1366 	12	شعراء زوزن
الباخرزي	محمد بن الحسن بن سليمان البحاثي أبو جعفر	 DQ 	 2 	 1366 	12	شعراء زوزن
الباخرزي	محمد بن عيسى أبو علي	 DQ 	 2 	 1366 	12	شعراء زوزن
القفطي	محمد بن الحسن بن سليمان البحاثي أبو جعفر	 DQ 	 2 	 1366 	12	شعراء زوزن
القفطي	محمد بن عيسى أبو علي	 DQ 	 2 	 1366 	12	شعراء زوزن
محمد بن الحسن بن سليمان البحاثي أبو جعفر	محمد بن عيسى أبو علي	 DQ 	 2 	 1366 	12	شعراء زوزن
الدولة الطغرلية	طغرلبك	 DQ 	 1 	 635 	5	من فضلاء جرجان واستراباد وقومس ودهستان وخوارزم وماوراء النهر
الدولة الطغرلية	محمد بن القاسم الجعدوي أبو زيد	 DQ 	 1 	 635 	5	من فضلاء جرجان واستراباد وقومس ودهستان وخوارزم وماوراء النهر
الدولة الطغرلية	مسعود بن محمود (الغزنوي) 	 DQ 	 1 	 635 	5	من فضلاء جرجان واستراباد وقومس ودهستان وخوارزم وماوراء النهر
طغرلبك	محمد بن القاسم الجعدوي أبو زيد	 DQ 	 1 	 635 	5	من فضلاء جرجان واستراباد وقومس ودهستان وخوارزم وماوراء النهر
طغرلبك	مسعود بن محمود (الغزنوي) 	 DQ 	 1 	 635 	5	من فضلاء جرجان واستراباد وقومس ودهستان وخوارزم وماوراء النهر
محمد بن القاسم الجعدوي أبو زيد	مسعود بن محمود (الغزنوي) 	 DQ 	 1 	 635 	5	من فضلاء جرجان واستراباد وقومس ودهستان وخوارزم وماوراء النهر
المتنبي	محمد بن أحمد المختار الزوزني أبو جعفر	 DQ 	 2 	 1451 	12	شعراء زوزن
المتنبي	محمد بن كمال الدولة أبو المحاسن	 DQ 	 2 	 1451 	12	شعراء زوزن
محمد بن أحمد المختار الزوزني أبو جعفر	محمد بن كمال الدولة أبو المحاسن	 DQ 	 2 	 1451 	12	شعراء زوزن
عمر بن الحاكم أبو عبد الرحمن	محمد بن محمد المعروف بالاشقر	 DQ 	 2 	 1029 	8	طبقات نيسابور
عمر بن الحاكم أبو عبد الرحمن	يعقوب بن أحمد النيسابوري	 DQ 	 2 	 1029 	8	طبقات نيسابور
محمد بن محمد المعروف بالاشقر	يعقوب بن أحمد النيسابوري	 DQ 	 2 	 1029 	8	طبقات نيسابور
ابن هندو	أبو السماح	 DQ 	 1 	 622 	5	من فضلاء جرجان واستراباد وقومس ودهستان وخوارزم وماوراء النهر
